host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_maximum_nights,has_availability,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_tenure_days,days_since_first_review,days_since_last_review,hostverif__email,hostverif__facebook,hostverif__government_id,hostverif__identity_manual,hostverif__jumio,hostverif__offline_government_id,hostverif__phone,hostverif__reviews,hostverif__selfie,hostverif__work_email,amenity__air_conditioning,amenity__baking_sheet,amenity__bathtub,amenity__bed_linens,amenity__body_soap,amenity__breakfast,amenity__cable_tv,amenity__carbon_monoxide_alarm,amenity__cleaning_products,amenity__coffee_maker,amenity__cooking_basics,amenity__crib,amenity__dedicated_workspace,amenity__dining_table,amenity__dishes_and_silverware,amenity__dishwasher,amenity__dryer,amenity__drying_rack_for_clothing,amenity__elevator,amenity__essentials,amenity__ethernet_connection,amenity__extra_pillows_and_blankets,amenity__fire_extinguisher,amenity__first_aid_kit,amenity__free_street_parking,amenity__freezer,amenity__hair_dryer,amenity__hangers,amenity__heating,amenity__high_chair,amenity__host_greets_you,amenity__hot_water,amenity__hot_water_kettle,amenity__iron,amenity__kitchen,amenity__lockbox,amenity__long_term_stays_allowed,amenity__luggage_dropoff_allowed,amenity__microwave,amenity__outdoor_furniture,amenity__oven,amenity__pack_’n_play_travel_crib,amenity__paid_parking_off_premises,amenity__patio_or_balcony,amenity__private_entrance,amenity__refrigerator,amenity__room_darkening_shades,amenity__shampoo,amenity__shower_gel,amenity__single_level_home,amenity__smoke_alarm,amenity__stove,amenity__tv,amenity__washer,amenity__wifi,amenity__wine_glasses,bath_count,bath_is_shared,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighbourhood_cleansed_Acropolis,neighbourhood_cleansed_Agios Eleftherios,neighbourhood_cleansed_Agios Konstantinos-Vathis Square,neighbourhood_cleansed_Agios Nikolaos,neighbourhood_cleansed_Amerikis Square,neighbourhood_cleansed_Ampelokipoi,neighbourhood_cleansed_Ano Kypseli,neighbourhood_cleansed_Ano Patisia,neighbourhood_cleansed_Attiki Square,neighbourhood_cleansed_Commercial Triangle-Plaka,neighbourhood_cleansed_Ellinorosson,neighbourhood_cleansed_First Cemetery,neighbourhood_cleansed_Gazi,neighbourhood_cleansed_Gkyzi,neighbourhood_cleansed_Goudi,neighbourhood_cleansed_Gouva,neighbourhood_cleansed_Ilisia,neighbourhood_cleansed_Kerameikos,neighbourhood_cleansed_Kolokynthou,neighbourhood_cleansed_Kolonaki,neighbourhood_cleansed_Kolonos,neighbourhood_cleansed_Koukaki-Makrygianni,neighbourhood_cleansed_Kypseli,neighbourhood_cleansed_Larissis Station,neighbourhood_cleansed_Lycabettus,neighbourhood_cleansed_Museum-Exarchia-Neapoli,neighbourhood_cleansed_Nea Kypseli,neighbourhood_cleansed_Neos Kosmos,neighbourhood_cleansed_Nirvana,neighbourhood_cleansed_Pagrati,neighbourhood_cleansed_Patisia,neighbourhood_cleansed_Pedion Areos,neighbourhood_cleansed_Pentagon,neighbourhood_cleansed_Petralona,neighbourhood_cleansed_Plato Academy,neighbourhood_cleansed_Polygono,neighbourhood_cleansed_Prompona,neighbourhood_cleansed_Rigillis,neighbourhood_cleansed_Rizoupoli,neighbourhood_cleansed_Sepolia,neighbourhood_cleansed_Stadio,neighbourhood_cleansed_Thiseio,neighbourhood_cleansed_Votanikos,neighbourhood_cleansed_Zappeio,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
1.0,1.0,1,14.0,1,37.96914,23.72518,5,2.0,4.0,133.0,2,12,1125,1,21,257,34,25,4,1,4,0,0,1.2,1643.0,155.0,21.0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,1.0,0,37.97647,23.72431,3,1.0,1.0,57.0,1,1125,1125,1,25,360,20,18,0,1,1,0,0,1.51,498.0,397.0,99.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.96,0,22.0,1,37.99897,23.725,3,1.0,2.0,40.0,3,1125,1125,1,2,337,0,0,0,1,17,0,0,1.2,1259.0,876.0,87.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,4.0,1,37.99627,23.72702,2,1.0,1.0,39.0,2,1125,1125,1,30,365,15,6,0,1,1,0,0,1.01,1689.0,444.0,101.0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1,0.67,0,3.0,0,37.9774,23.7294,3,1.0,1.0,65.0,1,30,30,1,29,364,0,0,0,0,3,0,0,1.2,1755.0,876.0,87.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1,0.67,0,3.0,0,37.97712,23.72764,3,1.0,1.0,95.0,1,30,30,1,0,289,1,1,0,0,3,0,0,0.32,1755.0,93.0,93.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,5.0,1,37.964359,23.723793,5,2.0,3.0,45.0,2,1125,1125,1,17,345,8,8,1,1,3,0,0,2.35,2839.0,101.0,48.0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,78.0,1,37.9758,23.71801,5,2.0,2.0,50.0,1,1125,1125,1,13,345,57,39,2,1,26,0,0,3.74,1673.0,456.0,41.0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,1.0,1,2.0,1,37.97832,23.72343,4,2.0,3.0,105.0,2,30,1125,1,14,349,23,16,3,1,2,0,0,1.63,1232.0,423.0,8.0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,2.0,1,37.976290000000006,23.72302,5,2.0,2.0,84.0,2,30,30,1,14,105,36,28,7,0,2,0,0,2.59,1232.0,416.0,10.0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.99,1,73.0,1,37.98115,23.73625,4,1.0,4.0,88.0,1,28,28,1,8,139,33,22,4,1,65,0,0,2.14,1739.0,462.0,31.0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,0.0,1,37.974068,23.732571,3,1.0,1.0,70.0,2,1125,1125,1,24,359,3,2,0,1,1,0,0,0.21,496.0,437.0,132.0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.97,1,1.0,1,37.98606,23.719620000000003,3,1.0,1.0,66.0,2,1125,1125,1,17,157,52,32,6,1,1,0,0,3.32,496.0,469.0,21.0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9,0.97,0,128.0,1,37.99839,23.73395,4,1.0,2.0,85.0,2,1125,1125,1,0,77,5,3,0,1,31,0,0,0.35,1961.0,425.0,456.0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,36.0,1,37.96597,23.72605,3,1.0,1.0,65.0,2,1125,1125,1,6,333,25,20,3,1,31,0,0,2.05,1511.0,364.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,1.0,0,37.96841,23.73085,6,2.0,3.0,94.0,1,45,45,1,23,324,4,4,0,1,1,0,0,1.11,495.0,107.0,36.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.97,0.86,0,51.0,1,37.95483939455975,23.730458868381568,6,3.0,5.0,50.0,2,365,365,1,24,258,0,0,0,1,1,0,0,1.2,503.0,876.0,87.0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,1.0,1,38.0054,23.73324,4,2.0,2.0,33.0,1,1,1125,1,0,146,1,0,0,1,2,0,0,0.06,1581.0,473.0,473.0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.67,0,0.0,0,37.97594,23.71329,6,2.0,3.0,40.0,1,1125,1125,1,0,1,5,1,0,0,1,0,0,0.4,496.0,371.0,364.0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.98,1,13.0,1,37.97018,23.705170000000003,5,2.0,2.0,64.0,2,14,14,1,10,156,22,15,0,1,15,0,0,1.99,1480.0,331.0,52.0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.86,0,0.0,1,37.97976,23.7255,5,2.0,3.0,110.0,2,1125,1125,1,0,0,3,3,0,1,2,0,0,0.95,3787.0,94.0,44.0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1,0.67,0,3.0,0,37.97828,23.72931,2,1.0,1.0,80.0,1,30,30,1,29,364,0,0,0,0,3,0,0,1.2,1755.0,876.0,87.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,78.0,1,37.9758,23.71801,4,1.0,2.0,50.0,1,1125,1125,1,16,351,32,17,3,1,26,0,0,2.41,1673.0,397.0,31.0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,1.0,0,0.0,1,37.97026,23.73087,2,1.0,1.0,50.0,2,1125,1125,1,27,355,12,11,2,1,3,0,0,1.2,1537.0,58.0,16.0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,78.0,1,37.96212,23.72051,2,1.0,1.0,50.0,1,1125,1125,1,15,202,62,36,4,1,26,0,0,4.1,1673.0,453.0,17.0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.89,0.89,0,38.0,1,38.01222,23.72854,4,2.0,2.0,45.0,2,1125,1125,1,6,156,1,1,0,1,37,19,0,0.23,1272.0,127.0,127.0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,1.0,1,37.97449,23.73214,4,1.0,2.0,108.0,2,364,1125,1,25,351,3,2,0,1,5,0,0,0.43,545.0,211.0,358.0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,1.0,1,37.97449,23.73214,2,1.0,2.0,76.0,2,1125,1125,1,20,346,3,3,0,1,5,0,0,0.26,545.0,352.0,161.0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9,1.0,1,0.0,1,38.01319,23.7334,4,2.0,2.0,44.0,3,1125,1125,1,14,349,41,28,2,1,1,0,0,2.56,491.0,480.0,69.0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,1.0,1,37.97559,23.73313,2,1.0,2.0,69.0,2,1125,1125,1,29,355,1,1,0,1,5,0,0,0.08,545.0,361.0,361.0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,0.0,1,37.99831,23.7713,1,1.0,1.0,15.0,3,30,30,1,0,300,0,0,0,0,2,2,0,1.2,713.0,876.0,87.0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0,0.0,1,37.98539,23.74158,2,1.0,1.0,35.0,1,365,1125,1,0,0,6,0,0,1,1,0,0,0.43,1510.0,422.0,400.0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,0.0,0,37.96701,23.72718,4,1.0,2.0,40.0,3,1125,1125,1,20,355,8,8,0,1,1,0,0,3.04,491.0,79.0,85.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.98,1,3.0,1,37.9889,23.72483,2,1.0,1.0,32.0,1,30,1125,1,0,19,12,11,3,0,2,0,0,0.89,1604.0,404.0,24.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,1.0,1,37.9895,23.73647,4,2.0,2.0,33.0,1,1125,1125,1,24,84,3,3,0,1,1,0,0,0.81,491.0,111.0,124.0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,0.0,0,38.001940000000005,23.72364,3,1.0,1.0,40.0,3,1125,1125,1,0,0,0,0,0,1,2,0,0,1.2,490.0,876.0,87.0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
